nace_r2;geo;n2015
B07;DK05;0
B07;EE;0
B07;EE0;0
B07;EE00;0
B07;EL;1460
B07;EL1; 
B07;EL11; 
B07;EL12; 
B07;EL13; 
B07;EL14; 
B07;EL2; 
B07;EL21; 
B07;EL22; 
B07;EL23; 
B07;EL24; 
B07;EL25; 
B07;EL3; 
B07;EL30; 
B07;EL4; 
B07;EL41;0
B07;EL42; 
B07;EL43;0
B07;EL5; 
B07;EL51;0
B07;EL52; 
B07;EL53;0
B07;EL54;0
B07;EL6; 
B07;EL61; 
B07;EL62; 
B07;EL63; 
B07;EL64; 
B07;EL65;0
B07;ELZ;0
B07;ELZZ;0
B07;ES;1608
B07;ES1;366
B07;ES11; 
B07;ES12; 
B07;ES13;0
B07;ES2;81
B07;ES21; 
B07;ES22;0
B07;ES23;0
B07;ES24; 
B07;ES3;28
B07;ES30;28
B07;ES4;255
B07;ES41; 
B07;ES42; 
B07;ES43;153
B07;ES5; 
B07;ES51; 
B07;ES52;0
B07;ES53;0
B07;ES6;858
B07;ES61; 
B07;ES62; 
B07;ES63;0
B07;ES64;0
B07;ES7; 
B07;ES70; 
B07;FI;2236
B07;FI1;2236
B07;FI13; 
B07;FI18; 
B07;FI19;45
B07;FI1A; 
B07;FI1B; 
B07;FI1C; 
B07;FI1D;2155
B07;FI2;0
B07;FI20;0
B07;FIZ; 
B07;FIZZ; 
B07;FR;
B07;FR1; 
B07;FR10; 
B07;FR2;0
B07;FR21;0
B07;FR22;0
B07;FR23;0
B07;FR24;0
B07;FR25;0
B07;FR26;0
B07;FR3;0
B07;FR30;0
B07;FR4; 
B07;FR41; 
B07;FR42;0
B07;FR43;0
B07;FR5;0
B07;FR51;0
B07;FR52;0
B07;FR53;0
B07;FR6; 
B07;FR61; 
B07;FR62; 
B07;FR63;0
B07;FR7;0
B07;FR71;0
B07;FR72;0
B07;FR8; 
B07;FR81; 
B07;FR82; 
B07;FR83;0
B07;FR9; 
B07;FR91; 
B07;FR92; 
B07;FR93; 
B07;FR94; 
B07;FRA; 
B07;FRA1;0
B07;FRA2;0
B07;FRA3; 
B07;FRA4;0
B07;FRA5; 
B07;FRZ;0
B07;FRZZ;0
B07;HR;0
B07;HR0;0
B07;HR03;0
B07;HR04;0
B07;HU;86
B07;HU1; 
B07;HU10; 
B07;HU2;84
B07;HU21; 
B07;HU22;0
B07;HU23; 
B07;HU3; 
B07;HU31;0
B07;HU32;0
B07;HU33; 
B07;IE; 
B07;IE0; 
B07;IE01; 
B07;IE02; 
B07;IS;12:00 AM
B07;IS0;12:00 AM
B07;IS00;12:00 AM
B07;IT;37
B07;ITC; 
B07;ITC1;0
B07;ITC2;0
B07;ITC3; 
B07;ITC4; 
B07;ITD; 
B07;ITD1; 
B07;ITD2; 
B07;ITD3; 
B07;ITD4; 
B07;ITD5; 
B07;ITE; 
B07;ITE1; 
B07;ITE2; 
B07;ITE3; 
B07;ITE4; 
B07;ITF;0
B07;ITF1;0
B07;ITF2;0
B07;ITF3;0
B07;ITF4;0
B07;ITF5;0
B07;ITF6;0
B07;ITG; 
B07;ITG1;0
B07;ITG2; 
B07;ITH;0
B07;ITH1;0
B07;ITH2;0
B07;ITH3;0
B07;ITH4;0
B07;ITH5;0
B07;ITI; 
B07;ITI1;0
B07;ITI2;0
B07;ITI3;0
B07;ITI4; 
B07;LT;0
B07;LT0;0
B07;LT00;0
B07;LU;0
B07;LU0;0
B07;LU00;0
B07;LV;0
B07;LV0;0
B07;LV00;0
B07;LVZ; 
B07;LVZZ; 
B07;MT;0
B07;MT0;0
B07;MT00;0
B07;NL;0
B07;NL1;0
B07;NL11;0
B07;NL12;0
B07;NL13;0
B07;NL2;0
B07;NL21;0
B07;NL22;0
B07;NL23;0
B07;NL3;0
B07;NL31;0
B07;NL32;0
B07;NL33;0
B07;NL34;0
B07;NL4;0
B07;NL41;0
B07;NL42;0
B07;NO;1050
B07;NO0;1050
B07;NO01;3
B07;NO02;0
B07;NO03;0
B07;NO04;300
B07;NO05;0
B07;NO06;0
B07;NO07;747
B07;PL;13348
B07;PL1; 
B07;PL11;0
B07;PL12; 
B07;PL2; d
B07;PL21;0
B07;PL22; d
B07;PL3; d
B07;PL31; d
B07;PL32;0
B07;PL33;0
B07;PL34;0
B07;PL4; d
B07;PL41; d
B07;PL42; d
B07;PL43;0
B07;PL5; 
B07;PL51; 
B07;PL52;0
B07;PL6; d
B07;PL61;0
B07;PL62;0
B07;PL63; d
B07;PT; 
B07;PT1; 
B07;PT11; 
B07;PT15; 
B07;PT16;312
B07;PT17; 
B07;PT18; 
B07;PT2;0
B07;PT20;0
B07;PT3;0
B07;PT30;0
B07;RO;2492
B07;RO1;1416
B07;RO11;336
B07;RO12;1080
B07;RO2;853
B07;RO21;832
B07;RO22;21
B07;RO3;112
B07;RO31;0
B07;RO32;112
B07;RO4;111
B07;RO41;0
B07;RO42;111
B07;SE; 
B07;SE1; 
B07;SE11;42
B07;SE12; 
B07;SE2; 
B07;SE21; 
B07;SE22; 
B07;SE23; 
B07;SE3; 
B07;SE31; 
B07;SE32; 
B07;SE33; 
B07;SEZ; 
B07;SEZZ; 
B07;SI;0
B07;SI0;0
B07;SI01; 
B07;SI02; 
B07;SI03;0
B07;SI04;0
B07;SK; 
B07;SK0; 
B07;SK01; 
B07;SK02; 
B07;SK03; 
B07;SK04;0
B07;SKZ; 
B07;SKZZ; 
B07;UK; 
B07;UKC;0
B07;UKC1;0
B07;UKC2;0
B07;UKD;0
B07;UKD1;0
B07;UKD2; 
B07;UKD3;0
B07;UKD4;0
B07;UKD5; 
B07;UKD6;0
B07;UKD7;0
B07;UKE;0
B07;UKE1;0
B07;UKE2;0
B07;UKE3;0
B07;UKE4;0
B07;UKF;0
B07;UKF1;0
B07;UKF2;0
B07;UKF3;0
B07;UKG;0
B07;UKG1;0
B07;UKG2;0
B07;UKG3;0
B07;UKH;0
B07;UKH1;0
B07;UKH2;0
B07;UKH3;0
B07;UKI;0
B07;UKI1; 
B07;UKI2; 
B07;UKI3;0
B07;UKI4;0
B07;UKI5;0
B07;UKI6;0
B07;UKI7;0
B07;UKJ;0
B07;UKJ1;0
B07;UKJ2;0
B07;UKJ3;0
B07;UKJ4;0
B07;UKK;0
B07;UKK1;0
B07;UKK2;0
B07;UKK3;0
B07;UKK4;0
B07;UKL; 
B07;UKL1;0
B07;UKL2; 
B07;UKM;0
B07;UKM2;0
B07;UKM3;0
B07;UKM5;0
B07;UKM6;0
B07;UKN; 
B07;UKN0; 
B08;AT;5626
B08;AT1;1369
B08;AT11;232
B08;AT12;1110
B08;AT13;27
B08;AT2;1947
B08;AT21; 
B08;AT22; 
B08;AT3;2310
B08;AT31;1046
B08;AT32; 
B08;AT33;632
B08;AT34; 
B08;BE; 
B08;BE1; 
B08;BE10; 
B08;BE2; 
B08;BE21;277
B08;BE22; 
B08;BE23; 
B08;BE24; 
B08;BE25; 
B08;BE3;1905
B08;BE31; 
B08;BE32; 
B08;BE33; 
B08;BE34; 
B08;BE35;202
B08;BG; 
B08;BG3;3561
B08;BG31;483
B08;BG32;1632
B08;BG33;461
B08;BG34;985
B08;BG4; 
B08;BG41;845
B08;BG42; 
B08;CY; 
B08;CY0; 
B08;CY00; 
B08;CZ;5488
B08;CZ0;5488
B08;CZ01;402
B08;CZ02;887
B08;CZ03;1194
B08;CZ04;920
B08;CZ05;578
B08;CZ06;518
B08;CZ07;731
B08;CZ08;257
B08;CZZ; 
B08;CZZZ; 
B08;DE;27982
B08;DE1;5111
B08;DE11;1852
B08;DE12;534
B08;DE13;1387
B08;DE14;1338
B08;DE2; 
B08;DE21; 
B08;DE22;897
B08;DE23;1409
B08;DE24;647
B08;DE25;746
B08;DE26;430
B08;DE27; 
B08;DE3; 
B08;DE30; 
B08;DE4;534
B08;DE40;534
B08;DE41; 
B08;DE42; 
B08;DE5;0
B08;DE50;0
B08;DE6;86
B08;DE60;86
B08;DE7;1209
B08;DE71;463
B08;DE72;408
B08;DE73;338
B08;DE8; 
B08;DE80; 
B08;DE9;2508
B08;DE91; 
B08;DE92; 
B08;DE93; 
B08;DE94; 
B08;DEA; 
B08;DEA1; 
B08;DEA2; 
B08;DEA3; 
B08;DEA4; 
B08;DEA5; 
B08;DEB;2179
B08;DEB1; 
B08;DEB2; 
B08;DEB3; 
B08;DEC; 
B08;DEC0; 
B08;DED;1684
B08;DED1; 
B08;DED2;384
B08;DED3; 
B08;DED4; 
B08;DED5; 
B08;DEE;1484
B08;DEE0;1484
B08;DEF; 
B08;DEF0; 
B08;DEG; 
B08;DEG0; 
B08;DK;1550
B08;DK0;1550
B08;DK01;148
B08;DK02;203
B08;DK03;287
B08;DK04;384
B08;DK05;528
B08;EE;1652
B08;EE0;1652
B08;EE00;1652
B08;EL; 
B08;EL1; 
B08;EL11; 
B08;EL12; 
B08;EL13; 
B08;EL14; 
B08;EL2; 
B08;EL21; 
B08;EL22; 
B08;EL23; 
B08;EL24; 
B08;EL25; 
B08;EL3; 
B08;EL30; 
B08;EL4; 
B08;EL41; 
B08;EL42; 
B08;EL43; 
B08;EL5;1744
B08;EL51;869
B08;EL52; 
B08;EL53; 
B08;EL54; 
B08;EL6;558
B08;EL61; 
B08;EL62;23
B08;EL63;87
B08;EL64; 
B08;EL65;125
B08;ELZ;0
B08;ELZZ;0
B08;ES;14877
B08;ES1;2604
B08;ES11; 
B08;ES12; 
B08;ES13; 
B08;ES2;1539
B08;ES21;502
B08;ES22;169
B08;ES23;101
B08;ES24;766
B08;ES3;541
B08;ES30;541
B08;ES4;3351
B08;ES41;1957
B08;ES42;690
B08;ES43;705
B08;ES5; 
B08;ES51;2279
B08;ES52; 
B08;ES53; 
B08;ES6;2453
B08;ES61; 
B08;ES62; 
B08;ES63; 
B08;ES64;0
B08;ES7; 
B08;ES70; 
B08;FI;3324
B08;FI1; 
B08;FI13; 
B08;FI18; 
B08;FI19;1058
B08;FI1A; 
B08;FI1B; 
B08;FI1C;727
B08;FI1D;1221
B08;FI2; 
B08;FI20; 
B08;FIZ; 
B08;FIZZ; 
B08;FR;18341
B08;FR1;5273
B08;FR10;5273
B08;FR2;2107
B08;FR21;637
B08;FR22; 
B08;FR23; 
B08;FR24; 
B08;FR25;307
B08;FR26;487
B08;FR3;1048
B08;FR30;1048
B08;FR4; 
B08;FR41; 
B08;FR42; 
B08;FR43; 
B08;FR5; 
B08;FR51; 
B08;FR52;851
B08;FR53; 
B08;FR6; 
B08;FR61; 
B08;FR62; 
B08;FR63;219
B08;FR7; 
B08;FR71; 
B08;FR72;199
B08;FR8;1380
B08;FR81; 
B08;FR82; 
B08;FR83;179
B08;FR9; 
B08;FR91; 
B08;FR92; 
B08;FR93; 
B08;FR94; 
B08;FRA;427
B08;FRA1; 
B08;FRA2; 
B08;FRA3; 
B08;FRA4;111
B08;FRA5; 
B08;FRZ;50
B08;FRZZ;50
B08;HR;2130
B08;HR0;2130
B08;HR03;943
B08;HR04;1187
B08;HU;2750
B08;HU1;455
B08;HU10;455
B08;HU2;1410
B08;HU21;840
B08;HU22;409
B08;HU23;161
B08;HU3;885
B08;HU31;663
B08;HU32;112
B08;HU33;110
B08;IE; 
B08;IE0; 
B08;IE01; 
B08;IE02; 
B08;IS;140
B08;IS0;140
B08;IS00;140
B08;IT;15331
B08;ITC;3816
B08;ITC1; 
B08;ITC2;34
B08;ITC3; 
B08;ITC4;2408
B08;ITD; 
B08;ITD1; 
B08;ITD2; 
B08;ITD3; 
B08;ITD4; 
B08;ITD5; 
B08;ITE; 
B08;ITE1; 
B08;ITE2; 
B08;ITE3; 
B08;ITE4; 
B08;ITF;2772
B08;ITF1; 
B08;ITF2;98
B08;ITF3;671
B08;ITF4;1239
B08;ITF5;283
B08;ITF6; 
B08;ITG;2296
B08;ITG1; 
B08;ITG2; 
B08;ITH;2801
B08;ITH1;301
B08;ITH2;476
B08;ITH3; 
B08;ITH4;222
B08;ITH5; 
B08;ITI;3646
B08;ITI1; 
B08;ITI2;296
B08;ITI3; 
B08;ITI4;1405
B08;LT;2509
B08;LT0;2509
B08;LT00;2509
B08;LU;248
B08;LU0;248
B08;LU00;248
B08;LV;3249
B08;LV0;3249
B08;LV00;3249
B08;LVZ; 
B08;LVZZ; 
B08;MT; 
B08;MT0; 
B08;MT00; 
B08;NL;1881
B08;NL1;353
B08;NL11; 
B08;NL12; 
B08;NL13; 
B08;NL2; 
B08;NL21; 
B08;NL22; 
B08;NL23;0
B08;NL3;596
B08;NL31; 
B08;NL32;163
B08;NL33;319
B08;NL34; 
B08;NL4; 
B08;NL41;179
B08;NL42; 
B08;NO;3882
B08;NO0;3882
B08;NO01;307
B08;NO02;358
B08;NO03;864
B08;NO04;665
B08;NO05;720
B08;NO06;381
B08;NO07;587
B08;PL;19883
B08;PL1;2385
B08;PL11;1127
B08;PL12;1258
B08;PL2; 
B08;PL21; 
B08;PL22; 
B08;PL3;4868
B08;PL31;453
B08;PL32; 
B08;PL33;2895
B08;PL34; 
B08;PL4;2322
B08;PL41;1547
B08;PL42;561
B08;PL43;214
B08;PL5;4552
B08;PL51;3761
B08;PL52;791
B08;PL6; 
B08;PL61;468
B08;PL62;685
B08;PL63; 
B08;PT;7128
B08;PT1;6956
B08;PT11;2744
B08;PT15; 
B08;PT16;2518
B08;PT17; 
B08;PT18;1149
B08;PT2;103
B08;PT20;103
B08;PT3;69
B08;PT30;69
B08;RO;10808
B08;RO1;3815
B08;RO11;2258
B08;RO12;1557
B08;RO2;2596
B08;RO21;1262
B08;RO22;1334
B08;RO3;2501
B08;RO31;1141
B08;RO32;1360
B08;RO4;1896
B08;RO41;1035
B08;RO42;861
B08;SE;2740
B08;SE1; 
B08;SE11; 
B08;SE12; 
B08;SE2;1257
B08;SE21; 
B08;SE22;423
B08;SE23; 
B08;SE3; 
B08;SE31; 
B08;SE32;210
B08;SE33; 
B08;SEZ; 
B08;SEZZ; 
B08;SI; 
B08;SI0; 
B08;SI01; 
B08;SI02; 
B08;SI03; 
B08;SI04; 
B08;SK;1966
B08;SK0;1966
B08;SK01; 
B08;SK02;356
B08;SK03; 
B08;SK04;713
B08;SKZ; 
B08;SKZZ; 
B08;UK;18006
B08;UKC;1362
B08;UKC1;1158
B08;UKC2;204
B08;UKD;1010
B08;UKD1; 
B08;UKD2; 
B08;UKD3;137
B08;UKD4;112
B08;UKD5; 
B08;UKD6; 
B08;UKD7;130
B08;UKE;1095
B08;UKE1;289
B08;UKE2;302
B08;UKE3;146
B08;UKE4;358
B08;UKF;4289
B08;UKF1;1450
B08;UKF2;2451
B08;UKF3;388
B08;UKG;859
B08;UKG1; 
B08;UKG2;565
B08;UKG3; 
B08;UKH;692
B08;UKH1;418
B08;UKH2; 
B08;UKH3; 
B08;UKI;318
B08;UKI1; 
B08;UKI2; 
B08;UKI3;139
B08;UKI4;11
B08;UKI5; 
B08;UKI6; 
B08;UKI7;81
B08;UKJ;1023
B08;UKJ1;212
B08;UKJ2;182
B08;UKJ3;317
B08;UKJ4;311
B08;UKK;2944
B08;UKK1;753
B08;UKK2;775
B08;UKK3; 
B08;UKK4; 
B08;UKL;749
B08;UKL1;497
B08;UKL2;252
B08;UKM;2095
B08;UKM2;431
B08;UKM3;714
B08;UKM5;350
B08;UKM6;600
B08;UKN;1571
B08;UKN0;1571
B09;AT;245
B09;AT1; 
B09;AT11;0
B09;AT12; 
B09;AT13; 
B09;AT2; 
B09;AT21;0
B09;AT22; 
B09;AT3;97
B09;AT31; 
B09;AT32; 
B09;AT33;0
B09;AT34;0
B09;BE; 
B09;BE1; 
B09;BE10; 
B09;BE2; 
B09;BE21;8
B09;BE22; 
B09;BE23; 
B09;BE24; 
B09;BE25; 
B09;BE3;7
B09;BE31; 
B09;BE32; 
B09;BE33; 
B09;BE34; 
B09;BE35;0
B09;BG;352
B09;BG3;158
B09;BG31;10
B09;BG32; 
B09;BG33;22
B09;BG34; 
B09;BG4;194
B09;BG41; 
B09;BG42; 
B09;CY; 
B09;CY0; 
B09;CY00; 
B09;CZ;2271
B09;CZ0;2271
B09;CZ01;18
B09;CZ02; 
B09;CZ03; 
B09;CZ04; 
B09;CZ05;68
B09;CZ06; 
B09;CZ07; 
B09;CZ08;1124
B09;CZZ; 
B09;CZZZ; 
B09;DE; 
B09;DE1;0
B09;DE11;0
B09;DE12;0
B09;DE13;0
B09;DE14;0
B09;DE2;0
B09;DE21;0
B09;DE22;0
B09;DE23;0
B09;DE24;0
B09;DE25;0
B09;DE26;0
B09;DE27;0
B09;DE3;0
B09;DE30;0
B09;DE4; 
B09;DE40; 
B09;DE41; 
B09;DE42; 
B09;DE5;0
B09;DE50;0
B09;DE6;0
B09;DE60;0
B09;DE7;0
B09;DE71;0
B09;DE72;0
B09;DE73;0
B09;DE8;0
B09;DE80;0
B09;DE9; 
B09;DE91;0
B09;DE92;0
B09;DE93; 
B09;DE94; 
B09;DEA;0
B09;DEA1;0
B09;DEA2;0
B09;DEA3;0
B09;DEA4;0
B09;DEA5;0
B09;DEB; 
B09;DEB1; 
B09;DEB2;0
B09;DEB3;0
B09;DEC;0
B09;DEC0;0
B09;DED; 
B09;DED1; 
B09;DED2;0
B09;DED3; 
B09;DED4;0
B09;DED5; 
B09;DEE; 
B09;DEE0; 
B09;DEF;0
B09;DEF0;0
B09;DEG;0
B09;DEG0;0
B09;DK;1656
B09;DK0;1656
B09;DK01;625
B09;DK02; 
B09;DK03; 
B09;DK04; 
B09;DK05;9
B09;EE; 
B09;EE0; 
B09;EE00; 
B09;EL;337
B09;EL1; 
B09;EL11; 
B09;EL12; 
B09;EL13; 
B09;EL14; 
B09;EL2; 
B09;EL21; 
B09;EL22; 
B09;EL23; 
B09;EL24; 
B09;EL25; 
B09;EL3; 
B09;EL30; 
B09;EL4; 
B09;EL41; 
B09;EL42;0
B09;EL43; 
B09;EL5;257
B09;EL51; 
B09;EL52; 
B09;EL53;0
B09;EL54; 
B09;EL6; 
B09;EL61; 
B09;EL62; 
B09;EL63; 
B09;EL64; 
B09;EL65;0
B09;ELZ;0
B09;ELZZ;0
B09;ES;229
B09;ES1; 
B09;ES11; 
B09;ES12; 
B09;ES13; 
B09;ES2; 
B09;ES21; 
B09;ES22;0
B09;ES23;0
B09;ES24; 
B09;ES3; 
B09;ES30; 
B09;ES4; 
B09;ES41; 
B09;ES42; 
B09;ES43;0
B09;ES5; 
B09;ES51;56
B09;ES52; 
B09;ES53;0
B09;ES6; 
B09;ES61; 
B09;ES62; 
B09;ES63;0
B09;ES64;0
B09;ES7; 
B09;ES70; 
B09;FI;631
B09;FI1; 
B09;FI13; 
B09;FI18; 
B09;FI19;12
B09;FI1A; 
B09;FI1B; 
B09;FI1C; 
B09;FI1D;588
B09;FI2; 
B09;FI20; 
B09;FIZ; 
B09;FIZZ; 
B09;FR;1201
B09;FR1; 
B09;FR10; 
B09;FR2; 
B09;FR21; 
B09;FR22; 
B09;FR23;0
B09;FR24; 
B09;FR25;0
B09;FR26; 
B09;FR3; 
B09;FR30; 
B09;FR4; 
B09;FR41; 
B09;FR42; 
B09;FR43; 
B09;FR5; 
B09;FR51; 
B09;FR52;0
B09;FR53; 
B09;FR6; 
B09;FR61; 
B09;FR62;0
B09;FR63;0
B09;FR7; 
B09;FR71; 
B09;FR72;0
B09;FR8; 
B09;FR81;0
B09;FR82; 
B09;FR83;0
B09;FR9; 
B09;FR91; 
B09;FR92; 
B09;FR93; 
B09;FR94; 
B09;FRA; 
B09;FRA1; 
B09;FRA2; 
B09;FRA3; 
B09;FRA4;0
B09;FRA5; 
B09;FRZ; 
B09;FRZZ; 
B09;HR;2317
B09;HR0;2317
B09;HR03;152
B09;HR04;2165
B09;HU;1200
B09;HU1;98
B09;HU10;98
B09;HU2;427
B09;HU21;21
B09;HU22;318
B09;HU23;88
B09;HU3;675
B09;HU31;55
B09;HU32;206
B09;HU33;414
B09;IE; 
B09;IE0; 
B09;IE01; 
B09;IE02; 
B09;IS;12:00 AM
B09;IS0;12:00 AM
B09;IS00;12:00 AM
B09;IT;2186
B09;ITC; 
B09;ITC1;135
B09;ITC2;0
B09;ITC3; 
B09;ITC4;168
B09;ITD; 
B09;ITD1; 
B09;ITD2; 
B09;ITD3; 
B09;ITD4; 
B09;ITD5; 
B09;ITE; 
B09;ITE1; 
B09;ITE2; 
B09;ITE3; 
B09;ITE4; 
B09;ITF;1307
B09;ITF1;1138
B09;ITF2;0
B09;ITF3;0
B09;ITF4; 
B09;ITF5; 
B09;ITF6;0
B09;ITG; 
B09;ITG1; 
B09;ITG2;0
B09;ITH;445
B09;ITH1;0
B09;ITH2;0
B09;ITH3; 
B09;ITH4;0
B09;ITH5; 
B09;ITI; 
B09;ITI1; 
B09;ITI2;0
B09;ITI3; 
B09;ITI4;18
B09;LT;0
B09;LT0;0
B09;LT00;0
B09;LU;0
B09;LU0;0
B09;LU00;0
B09;LV;20
B09;LV0;20
B09;LV00;20
B09;LVZ; 
B09;LVZZ; 
B09;MT; 
B09;MT0; 
B09;MT00; 
B09;NL;5493
B09;NL1;760
B09;NL11; 
B09;NL12; 
B09;NL13; 
B09;NL2; 
B09;NL21; 
B09;NL22; 
B09;NL23;1
B09;NL3;4113
B09;NL31; 
B09;NL32; 
B09;NL33;2790
B09;NL34;9
B09;NL4; 
B09;NL41; 
B09;NL42; 
B09;NO;36032
B09;NO0;36032
B09;NO01;2018
B09;NO02;7
B09;NO03;126
B09;NO04;26926
B09;NO05;5747
B09;NO06;895
B09;NO07;313
B09;PL;16194
B09;PL1;512
B09;PL11; d
B09;PL12; 
B09;PL2;9386
B09;PL21;760
B09;PL22;8626
B09;PL3; 
B09;PL31; 
B09;PL32; 
B09;PL33; 
B09;PL34; d
B09;PL4; d
B09;PL41; d
B09;PL42;47
B09;PL43; d
B09;PL5;793
B09;PL51;788
B09;PL52;5
B09;PL6; 
B09;PL61;12
B09;PL62;6
B09;PL63; 
B09;PT; 
B09;PT1; 
B09;PT11; 
B09;PT15; 
B09;PT16;14
B09;PT17; 
B09;PT18; 
B09;PT2;0
B09;PT20;0
B09;PT3;0
B09;PT30;0
B09;RO;7928
B09;RO1;2050
B09;RO11;198
B09;RO12;1852
B09;RO2;726
B09;RO21;114
B09;RO22;612
B09;RO3;3227
B09;RO31;2649
B09;RO32;578
B09;RO4;1925
B09;RO41;1353
B09;RO42;572
B09;SE; 
B09;SE1; 
B09;SE11; 
B09;SE12;10
B09;SE2; 
B09;SE21; 
B09;SE22; 
B09;SE23; 
B09;SE3; 
B09;SE31; 
B09;SE32; 
B09;SE33; 
B09;SEZ; 
B09;SEZZ; 
B09;SI; 
B09;SI0; 
B09;SI01; 
B09;SI02; 
B09;SI03; 
B09;SI04; 
B09;SK; 
B09;SK0; 
B09;SK01;755
B09;SK02; 
B09;SK03;35
B09;SK04;43
B09;SKZ; 
B09;SKZZ; 
B09;UK; 
B09;UKC;26
B09;UKC1;6
B09;UKC2;20
B09;UKD;145
B09;UKD1; 
B09;UKD2; 
B09;UKD3;49
B09;UKD4; 
B09;UKD5; 
B09;UKD6; 
B09;UKD7; 
B09;UKE;348
B09;UKE1; 
B09;UKE2; 
B09;UKE3; 
B09;UKE4; 
B09;UKF;494
B09;UKF1; 
B09;UKF2; 
B09;UKF3; 
B09;UKG; 
B09;UKG1; 
B09;UKG2;32
B09;UKG3; 
B09;UKH;470
B09;UKH1; 
B09;UKH2; 
B09;UKH3; 
B09;UKI;301
B09;UKI1; 
B09;UKI2; 
B09;UKI3;271
B09;UKI4; 
B09;UKI5; 
B09;UKI6; 
B09;UKI7; 
B09;UKJ;121
B09;UKJ1; 
B09;UKJ2;12
B09;UKJ3; 
B09;UKJ4; 
B09;UKK; 
B09;UKK1; 
B09;UKK2; 
B09;UKK3; 
B09;UKK4; 
B09;UKL; 
B09;UKL1; 
B09;UKL2; 
B09;UKM;21585
B09;UKM2;169
B09;UKM3;27
B09;UKM5;21324
B09;UKM6;65
B09;UKN; 
B09;UKN0; 
C;AT;621998
C;AT1;179232
C;AT11;15192
C;AT12;105849
C;AT13;58191
C;AT2;140363
C;AT21;36712
C;AT22;103651
C;AT3;302403
C;AT31;168143
C;AT32;36702
C;AT33;53852
C;AT34;43706
C;BE;491822
C;BE1;24222
C;BE10;24222
C;BE2;340264
C;BE21;101750
C;BE22;46154
C;BE23;80533
C;BE24;31653
C;BE25;80174
C;BE3;126143
C;BE31;20473
C;BE32;46263
C;BE33;42719
C;BE34;7173
C;BE35;9515
C;BG;544805
C;BG3;267985
C;BG31;54022
C;BG32;79909
C;BG33;52927
C;BG34;81127
C;BG4;276820
C;BG41;140441
C;BG42;136379
C;CY;28258
C;CY0;28258
C;CY00;28258
C;CZ;1264939
C;CZ0;1264939
C;CZ01;82195
C;CZ02;150503
C;CZ03;164634
C;CZ04;112282
C;CZ05;219350
C;CZ06;212258
C;CZ07;176550
C;CZ08;147166
C;CZZ; 
C;CZZZ; 
C;DE;6992286
C;DE1;1387731
C;DE11;570229
C;DE12;293615
C;DE13;270999
C;DE14;252888
C;DE2;1410049
C;DE21;398403
C;DE22;145899
C;DE23;147206
C;DE24;133675
C;DE25;208029
C;DE26;152198
C;DE27;224639
C;DE3; 
C;DE30; 
C;DE4;118236
C;DE40;118236
C;DE41; 
C;DE42; 
C;DE5;59211
C;DE50;59211
C;DE6; 
C;DE60; 
C;DE7;463283
C;DE71;246149
C;DE72;99298
C;DE73;117836
C;DE8; 
C;DE80; 
C;DE9;611995
C;DE91;176580
C;DE92;143086
C;DE93;82795
C;DE94;209534
C;DEA;1385228
C;DEA1;353766
C;DEA2;269176
C;DEA3;183936
C;DEA4;230241
C;DEA5;348109
C;DEB;331978
C;DEB1; 
C;DEB2; 
C;DEB3;167131
C;DEC; 
C;DEC0; 
C;DED;325271
C;DED1; 
C;DED2;148412
C;DED3; 
C;DED4;124157
C;DED5;52702
C;DEE;154851
C;DEE0;154851
C;DEF;151715
C;DEF0;151715
C;DEG;207743
C;DEG0;207743
C;DK;363385
C;DK0;363385
C;DK01;78854
C;DK02;36878
C;DK03;97981
C;DK04;103473
C;DK05;46199
C;EE;109116
C;EE0;109116
C;EE00;109116
C;EL;298292
C;EL1; 
C;EL11; 
C;EL12; 
C;EL13; 
C;EL14; 
C;EL2; 
C;EL21; 
C;EL22; 
C;EL23; 
C;EL24; 
C;EL25; 
C;EL3;121523
C;EL30;121523
C;EL4;19973
C;EL41;2681
C;EL42;4723
C;EL43;12569
C;EL5;102541
C;EL51;15284
C;EL52;61157
C;EL53;7167
C;EL54;18933
C;EL6; 
C;EL61; 
C;EL62;2527
C;EL63; 
C;EL64;20470
C;EL65;12605
C;ELZ; 
C;ELZZ; 
C;ES;1768607
C;ES1;180486
C;ES11;115792
C;ES12;39660
C;ES13;25035
C;ES2;327920
C;ES21;166267
C;ES22;59790
C;ES23;22867
C;ES24;78995
C;ES3;166922
C;ES30;166922
C;ES4;208031
C;ES41;108410
C;ES42;78671
C;ES43;20950
C;ES5;640588
C;ES51;404665
C;ES52;218741
C;ES53;17183
C;ES6;221546
C;ES61;163912
C;ES62;56968
C;ES63;390
C;ES64;276
C;ES7;23115
C;ES70;23115
C;FI;323847
C;FI1;322885
C;FI13; 
C;FI18; 
C;FI19;105750
C;FI1A; 
C;FI1B;73701
C;FI1C;75467
C;FI1D;67967
C;FI2;963
C;FI20;963
C;FIZ; 
C;FIZZ; 
C;FR;2903001
C;FR1;853178
C;FR10;853178
C;FR2;404826
C;FR21;62529
C;FR22;62344
C;FR23;62060
C;FR24;102175
C;FR25;50480
C;FR26;65238
C;FR3;138260
C;FR30;138260
C;FR4;237098
C;FR41;77549
C;FR42;103118
C;FR43;56431
C;FR5;403493
C;FR51;197202
C;FR52;143027
C;FR53;63264
C;FR6;243633
C;FR61;98122
C;FR62;116840
C;FR63;28671
